model,DV,MSE,Pearson R,F1,AUC,DI_Age_bin,DI_Gender_bin,DI_Race_bin,DI_Age_Gender,DI_Age_Gender_Race,DI_Age_Race,DI_Gender_Race,FV_Age_bin,FV_Gender_bin,FV_Race_bin,FV_Age_Gender,FV_Age_Gender_Race,FV_Age_Race,FV_Gender_Race,adjustedDI,debiasing,wordlists,fullN
HateSpeech_HateSpeech_Binary_PT_CNN_F_F_test.csv,HateSpeech_HateSpeech,0,0,0.7605740590305985,0.8134505115122258,0.8032613258011225,1.0545216050567556,0.6497169391694014,0.8595885818890117,0.4771193345719003,0.5349600338784393,0.6176663195495938,0.036949589673553496,0.00964867057728902,0.052936553451668644,0.04135307972413477,0.07294480054098859,0.05853371126080492,0.032631268489405896,False,HateSpeech,HateSpeech,False
HateSpeech_HateSpeech_Binary_PT_CNN_F_F_test.csv,HateSpeech_HateSpeech,0,0,0.7605740590305985,0.8134505115122258,0.8032613258011225,1.0545216050567556,0.6497169391694014,0.8595885818890117,0.4771193345719003,0.5349600338784393,0.6176663195495938,0.036949589673553496,0.00964867057728902,0.052936553451668644,0.04135307972413477,0.07294480054098859,0.05853371126080492,0.032631268489405896,False,HateSpeech,HateSpeech,False
HateSpeech_HateSpeech_Binary_PT_CNN_T_F_test.csv,HateSpeech_HateSpeech,0,0,0.7605740590305985,0.8134505115122258,0.7477497583038847,0.9688173867665979,0.9413390959551552,0.7992725188421507,0.8242193742530949,0.7187818988948816,0.8949852382842073,0.036949589673553496,0.00964867057728902,0.052936553451668644,0.04135307972413477,0.07294480054098859,0.05853371126080492,0.032631268489405896,True,HateSpeech,HateSpeech,False
HateSpeech_HateSpeech_Binary_PTD_CNN_F_F_test.csv,HateSpeech_HateSpeech,0,0,0.7547190823542513,0.8080695993961384,0.7923118048216974,1.0612617711925938,0.6274008880680467,0.8522397450307914,0.4571040487726222,0.5121810802984511,0.5971891161339462,0.03692382549607959,0.010181308265087896,0.053964602164372294,0.04155588954806888,0.07336371342172013,0.059495642494418716,0.03385094186381771,False,HateSpeech,HateSpeech,False
HateSpeech_HateSpeech_Binary_PTD_CNN_T_F_test.csv,HateSpeech_HateSpeech,0,0,0.7547190823542513,0.8080695993961384,0.737556933873127,0.9750097588439287,0.9090065983664459,0.79243933902801,0.7896431474234278,0.6881756882021727,0.8653142100958618,0.03692382549607959,0.010181308265087896,0.053964602164372294,0.04155588954806888,0.07336371342172013,0.059495642494418716,0.03385094186381771,True,HateSpeech,HateSpeech,False
